cluster_id	sample_count
Slovakia	37
Slovakia	37
Slovakia	36
Slovakia	36
Slovakia	35
Slovakia	34
Slovakia	34
Slovakia	33
Slovakia	33
Slovakia	33
Slovakia	33
Slovakia	32
Slovakia	32
Slovakia	32
Slovakia	31
Slovakia	30
Slovakia	30
Slovakia	30
Slovakia	29
Slovakia	29
Slovakia	29
Slovakia	29
Slovakia	29
Slovakia	29
Slovakia	28
Slovakia	27
Slovakia	27
Slovakia	27
Slovakia	27
Slovakia	26
Slovakia	26
Slovakia	26
Slovakia	25
Slovakia	25
Slovakia	25
Slovakia	25
Slovakia	25
Slovakia	25
Slovakia	25
Slovakia	24
Slovakia	24
Slovakia	23
Slovakia	23
Slovakia	23
Slovakia	22
Slovakia	22
Slovakia	22
Slovakia	22
Slovakia	21
Slovakia	21
Slovakia	21
Slovakia	21
Slovakia	21
Slovakia	21
Slovakia	21
Slovakia	20
Slovakia	20
Slovakia	20
Slovakia	19
Slovakia	19
Slovakia	19
Slovakia	19
Slovakia	18
Slovakia	18
Slovakia	18
Slovakia	18
Slovakia	18
Slovakia	17
Slovakia	17
Slovakia	17
Slovakia	17
Slovakia	17
Slovakia	17
Slovakia	17
Slovakia	17
Slovakia	17
Slovakia	17
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	16
Slovakia	15
Slovakia	15
Slovakia	15
Slovakia	15
Slovakia	15
Slovakia	15
Slovakia	15
Slovakia	15
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	14
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	13
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	12
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	11
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	10
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	9
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	8
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	7
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	6
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	5
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	4
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	3
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	2
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
Slovakia	1
